|2025-08-22 09:18:34  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2025-08-22 09:18:34  |   vcbBasicInfo Data  |   총 0 건 조회됨   |
|2025-08-22 09:18:34  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:18:34  |   VCBBasicController.List  |   VCB 데이터 로드 성공   |
|2025-08-22 09:18:37  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:19:19  |   DB(VCB_BASICINFO)  |   CreateVCBBasicInfoRepo 성공: VCB Serial_No: 000001   |
|2025-08-22 09:19:25  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2025-08-22 09:19:25  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:19:25  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:19:25  |   VCBBasicController.List  |   VCB 데이터 로드 성공   |
|2025-08-22 09:19:30  |   VCBChkController.List  |   GetVCBChkListData 실행   |
|2025-08-22 09:19:30  |   vcbCode 조회 :   |   VCB001   |
|2025-08-22 09:19:30  |   VCBChkController.List  |   조회된 데이터: 0건   |
|2025-08-22 09:19:40  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:19:40  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:19:40  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:29:19  |   VCBChkAdd  |   [CreateVCBChkRepo] Success=True, Message=VCB_CHK 등록 성공   |
|2025-08-22 09:29:19  |   VCBChkAdd  |   [UpdateRiskMatrixHI] code=VCB001, hi=1, baseCof=0, pof%=0.0000, adjustedCof=0.00, ok=True   |
|2025-08-22 09:29:20  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:29:20  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:29:23  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:29:23  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:29:23  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:31:10  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:31:10  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:31:10  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:31:19  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:31:19  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:31:19  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:31:32  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:31:32  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:31:32  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:31:38  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:31:38  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:31:38  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:31:51  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:31:51  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:31:51  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 09:32:33  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 09:32:33  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 09:32:33  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 10:10:11  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 10:10:11  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 10:10:11  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 10:32:44  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2025-08-22 10:32:44  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-08-22 10:32:44  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-08-22 10:32:44  |   VCBBasicController.List  |   VCB 데이터 로드 성공   |
|2025-08-22 10:32:48  |   ITRBasicController.List  |   GetITRListData 실행   |
|2025-08-22 10:32:48  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[AMS_MVC.Models.ITRBasicInfo]   |
|2025-08-22 10:32:48  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-08-22 10:32:48  |   ITRBasicController.List  |   ITR 데이터 로드 성공   |
|2025-08-22 10:32:49  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-08-22 10:33:19  |   DB(ITR_BASICINFO)  |   CreateInterfaceTrBasicInfoRepo 성공: ITR Serial_No: 000001   |
|2025-08-22 10:33:20  |   ITRBasicController.List  |   GetITRListData 실행   |
