|2025-12-11 15:22:01  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2025-12-11 15:22:01  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-12-11 15:22:03  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
|2025-12-11 15:22:03  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-12-11 15:23:42  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
|2025-12-11 15:23:42  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-12-11 15:34:16  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
|2025-12-11 15:34:16  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-12-11 15:34:16  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-12-11 15:47:15  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2025-12-11 15:47:15  |   vcbBasicInfo Data  |   총 0 건 조회됨   |
|2025-12-11 15:47:15  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2025-12-11 15:47:15  |   VCBBasicController.List  |   VCB 데이터 로드 성공   |
|2025-12-11 15:47:18  |   ITRBasicController.List  |   GetITRListData 실행   |
|2025-12-11 15:47:18  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
|2025-12-11 15:47:18  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-12-11 15:47:18  |   ITRBasicController.List  |   ITR 데이터 로드 성공   |
|2025-12-11 15:47:18  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-12-11 15:47:48  |   DB(ITR_BASICINFO)  |   CreateInterfaceTrBasicInfoRepo 성공: ITR Serial_No: 000001   |
|2025-12-11 15:47:49  |   ITRBasicController.List  |   GetITRListData 실행   |
|2025-12-11 15:47:49  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
|2025-12-11 15:47:49  |   DB(ITR_BASICINFO  |   GetAllInterfaceTrBasicInfoRepo 동작 성공   |
|2025-12-11 15:47:49  |   ITRBasicController.List  |   ITR 데이터 로드 성공   |
|2025-12-11 15:47:52  |   DB(COMPANY)  |   업체 목록을 성공적으로 가져왔습니다.   |
|2025-12-11 15:48:08  |   DB(ITR_BASICINFO)  |   CreateInterfaceTrBasicInfoRepo 성공: ITR Serial_No: 000002   |
|2025-12-11 15:48:08  |   ITRBasicController.List  |   GetITRListData 실행   |
|2025-12-11 15:48:08  |   InterfaceTrBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.ITRBasicInfo]   |
