|2026-08-13 09:09:42  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:09:42  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:18:20  |   armreactorBasicInfo Data  |   총 0 건 조회됨   |
|2026-08-13 09:18:20  |   DB(ARMREACTOR_BASICINFO)  |   GetAllARMREACTORBasicInfoRepo 동작 성공   |
|2026-08-13 09:18:22  |   armreactorBasicInfo Data  |   총 0 건 조회됨   |
|2026-08-13 09:18:22  |   DB(ARMREACTOR_BASICINFO)  |   GetAllARMREACTORBasicInfoRepo 동작 성공   |
|2026-08-13 09:19:02  |   HEATEXCHANGERBasicController.List  |   GetHEATEXCHANGERListData 실행   |
|2026-08-13 09:19:02  |   heatexchangerBasicInfo Data  |   총 0 건 조회됨   |
|2026-08-13 09:19:02  |   DB(HEATEXCHANGER_BASICINFO)  |   GetAllHEATEXCHANGERBasicInfoRepo 동작 성공   |
|2026-08-13 09:19:02  |   HEATEXCHANGERBasicController.List  |   HEATEXCHANGER 데이터 로드 성공   |
|2026-08-13 09:19:12  |   submoduleBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.SUBMODULEBasicInfo]   |
|2026-08-13 09:19:12  |   DB(SUBMODULE_BASICINFO  |   GetAllSUBMODULEBasicInfoRepo 동작 성공   |
|2026-08-13 09:19:14  |   submoduleBasicInfo Data  |   System.Collections.Generic.List`1[Web.Common.SUBMODULEBasicInfo]   |
|2026-08-13 09:19:14  |   DB(SUBMODULE_BASICINFO  |   GetAllSUBMODULEBasicInfoRepo 동작 성공   |
|2026-08-13 09:20:06  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:20:06  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:22:19  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:22:19  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:22:21  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:22:21  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:22:21  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:22:21  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:22:51  |   SPAREBasicController.List  |   GetSPAREListData 실행   |
|2026-08-13 09:22:51  |   DB(TB_SPARE_PART)  |   GetAllSPAREBasicInfoRepo 성공   |
|2026-08-13 09:28:50  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2026-08-13 09:28:50  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
|2026-08-13 09:28:50  |   DB(VCB_BASICINFO)  |   GetAllVCBBasicInfoRepo 동작 성공   |
|2026-08-13 09:28:50  |   VCBBasicController.List  |   VCB 데이터 로드 성공   |
|2026-08-13 09:29:00  |   VCBBasicController.List  |   GetVCBListData 실행   |
|2026-08-13 09:29:00  |   vcbBasicInfo Data  |   총 1 건 조회됨   |
